id_proc_compra,processo_sipac,data_cadastro,titulo,id_modalidade,modalidade,data_abertura,data_envio_lic,id_tipo_compra,tipo_compra,id_status,status,id_unidade_gestora,unidade_gestora,valor_estimado_itens_homologado,valor_real,mes_referencia
576,23076.22417/2017-0,2018-08-08 16:25:09.477,"MATERIAIS ELÉTRICOS (CABOS ELÉTRICOS, POSTES E ACESSÓRIOS)",6,PREGÃO,2017-11-27 10:01:00.000,2018-08-08 16:25:09.477,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,315836.94,141037.6,04/2024
842,23076.46643/2017-78,2018-09-10 09:43:40.872,BOMBAS DOSADORAS,6,PREGÃO,2018-07-26 14:00:00.000,2018-09-10 09:48:26.345,1,SERVIÇO,504,LIQUIDACAO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,13500.0,13500.0,04/2024
326,23076.6457/2018-87,2018-06-14 15:58:32.812,LINHA BRANCA,6,PREGÃO,2018-06-26 09:00:00.000,2018-06-14 16:15:05.463,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,528953.32,355767.68,04/2024
951,23076.36034/2017-19,2018-09-26 11:28:34.346,SERVIÇOS DE CHAVEIRO,6,PREGÃO,,2018-09-26 11:28:34.346,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,913352.66,0.0,04/2024
737,23076.2602/2016-99,2018-08-29 13:33:08.458,"FIOS, CABOS (USB, HDMI, VGA, ÓPTICO), FILTROS DE LINHA E OUTROS MATERIAIS ELÉTRICOS (ABRAÇADEIRAS, CONECTORES, LÂMPADAS, DISJUNTORES, REATORES, SOQUETES, ETC.), PARA O CENTRO ACADÊMICO DO AGRESTE CAA",6,PREGÃO,2017-02-21 10:02:00.000,2018-09-03 09:38:18.255,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,242066.06,43166.9,04/2024
92,23076.22622/2016-86,2018-03-28 15:57:28.166,AQUISIÇÃO DE VIDRARIA LABORATÓRIO E MATERIAL PLÁSTICO ,6,PREGÃO,2016-09-13 08:43:00.000,2018-03-28 15:57:28.166,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1443667.6,383865.3,04/2024
1066,23076.46758/2017-62,2018-10-08 10:55:49.692,AQUISIÇÃO DE PORTAS EM MADEIRA E ACESSÓRIOS,6,PREGÃO,2018-08-15 09:00:00.000,2018-10-08 10:55:49.692,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,312851.65,221495.8,04/2024
71,23076.33615/2016-18,2017-11-09 12:53:10.307,AQUISIÇÃO DE SOFTWARE DE RESUMO DE IMAGEM DE VÍDEO,6,PREGÃO,2017-12-11 15:02:00.000,2017-11-09 12:56:24.124,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2980992.47,2633750.0,04/2024
1076,23076.30768/2017-86,2018-10-09 10:57:27.849,MATERIAIS NECESSÁRIOS AOS SISTEMAS DE MEDIÇÃO E PROTEÇÃO DE CABINES PRIMÁRIAS DE ENERGIA ELÉTRICA DA UFPE,6,PREGÃO,2018-06-28 09:05:00.000,2018-10-09 10:57:27.849,7,MATERIAIS E SERVIÇOS,504,LIQUIDACAO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,38673.15,26546.98,04/2024
1112,23076.14198/2018-68,2018-10-11 12:15:10.606,PALETEIRA HIDRÁULICA PARA DGBS,6,PREGÃO,2018-10-11 13:00:00.000,2018-10-11 12:15:10.606,7,MATERIAIS E SERVIÇOS,506,CANCELADO,774,PRO-REITORIA DE GESTÃO ADMINISTRATIVA - PROGEST,1584.0,0.0,04/2024
1114,23076.14197/2018-13,2018-10-11 12:33:18.019,GUINCHO HIDRÁULICO PARA ATENDER A DGBS/PROGEST,6,PREGÃO,2018-10-11 13:00:00.000,2018-10-11 12:33:18.019,7,MATERIAIS E SERVIÇOS,506,CANCELADO,774,PRO-REITORIA DE GESTÃO ADMINISTRATIVA - PROGEST,2499.9,0.0,04/2024
227,23076.48651/2017-59,2018-05-10 18:43:29.498,MATERIAIS SUSTENTÁVEIS,6,PREGÃO,2018-06-04 08:50:00.000,2018-05-10 19:07:32.395,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,236441.62,3125.0,04/2024
1235,23076.40435/2018-46,2018-10-25 08:58:07.117,TESTE,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1500.0,0.0,04/2024
1204,23076.39880/2018-63,2018-10-22 16:32:01.427,MATERIAL DE EXPEDIENTE,6,PREGÃO,,,1,SERVIÇO,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,12500.0,0.0,04/2024
314,23076.36036/2017-8,2018-06-11 10:22:46.610,"ALCOOL, FORMOL E SANEANTES",6,PREGÃO,2018-06-21 09:01:00.000,2018-06-11 10:22:46.610,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,396704.0,163229.0,04/2024
1303,23076.43718/2017-69,2018-10-30 15:13:43.789,AQUISIÇÃO DE LIVROS NACIONAIS ,6,PREGÃO,2018-06-25 14:00:00.000,2018-10-30 15:13:43.789,7,MATERIAIS E SERVIÇOS,504,LIQUIDACAO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,369993.48,369993.48,04/2024
1346,23076.33696/2018-18,2018-10-31 16:32:52.707,MICROSCOPIO TRINOCULAR,6,PREGÃO,,2018-10-31 16:32:52.707,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,252115.61,0.0,04/2024
87,23076.13354/2015-21,2018-03-26 17:03:17.273,NOBREAK E ESTABILIZADORES,6,PREGÃO,2017-09-29 14:00:00.000,2018-03-27 16:02:01.157,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1457598.56,948899.1,04/2024
6710,23076.20956/2024-44,2024-03-11 15:56:17.559,PREGÃO Nº.: 99999/2024,6,PREGÃO,,,1,SERVIÇO,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,839816.0,0.0,04/2024
1426,23076.41519/2018-5,2018-11-06 12:14:09.453,MOBILIÁRIO ADMINISTRATIVO,6,PREGÃO,,,1,SERVIÇO,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2765406.81,0.0,04/2024
589,23076.42287/2015-51,2018-08-10 14:26:25.388,"TR 025/2016 - MATERIAIS ELÉTRICOS (RELÉS, FUSÍVEIS, CHAVES, TERMINAIS E OUTROS)",6,PREGÃO,2017-02-10 15:01:00.000,2018-08-10 15:08:19.236,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,162779.93,21865.3,04/2024
67,23076.31966/2017-67,2017-10-31 10:02:32.321,AQUISIÇÃO DE PAPÉIS A4 E A3,6,PREGÃO,2017-11-17 10:00:00.000,2017-10-31 10:02:32.321,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,341383.7,329503.7,04/2024
306,23076.18177/2017-31,2018-06-08 13:43:26.123,"FIOS, CABOS (USB, HDMI, VGA, ÓPTICO), FILTROS DE LINHA E OUTROS MATERIAIS ELÉTRICOS (ABRAÇADEIRAS, CONECTORES, LÂMPADAS, DISJUNTORES, REATORES, SOQUETES ETC.)",6,PREGÃO,2018-06-28 09:01:00.000,2018-06-08 13:43:26.123,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,293975.06,143229.9,04/2024
1756,23076.42671/2018-5,2018-12-05 11:24:35.487,Contratação de Empresa especializada para prestação de serviços técnicos administrativos - EVENTOS,6,PREGÃO,,,1,SERVIÇO,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2888910.24,0.0,04/2024
4986,23076.70011/2022-3,2022-07-04 09:22:19.270,PREGÃO Nº.: 1500/2022,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,48.9,0.0,04/2024
672,23076.46552/2017-32,2018-08-21 16:07:23.535,"UTENSÍLIOS DE COPA E COZINHA (TALHERES, LOUÇAS E DEMAIS ITENS).",6,PREGÃO,2018-09-04 09:00:00.000,2018-08-21 16:07:23.535,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,241856.67,124999.8,04/2024
481,23076.24395/2018-95,2018-07-19 13:59:33.179,"GÊNEROS ALIMENTÍCIOS ( CAFÉ, AÇÚCAR E ADOÇANTE)",6,PREGÃO,2018-10-26 09:00:00.000,2018-10-17 11:08:50.032,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,122886.55,112554.3,04/2024
1911,23076.4397/2019-49,2019-01-24 15:06:22.093,,6,PREGÃO,2019-02-15 15:00:00.000,2019-01-24 15:06:22.093,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,140509.9,131802.53,04/2024
76,23076.45951/2016-3,2018-01-10 14:02:30.637,SOLUÇÃO DE IMPRESSÃO E DIGITALIZAÇÃO,6,PREGÃO,2018-07-23 09:00:00.000,2018-12-03 11:56:33.159,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,6513000.0,0.0,04/2024
964,23076.6039/2017-17,2018-09-27 10:21:16.959,MANUTENÇÃO E RECARGA DE EXTINTORES PORTÁTEIS DE INCÊNDIO,6,PREGÃO,2018-10-10 08:07:00.000,2018-09-27 10:25:23.885,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,6272143485712.29,6267526718320.0,04/2024
75,23076.27484/2017-11,2018-01-09 09:11:10.433,"SERVIÇOS CONTINUADOS ATRAVÉS DE EMPRESA ESPECIALIZADA EM GERENCIAMENTO DOS RESÍDUOS DO SERVIÇO DE SAÚDE (RSS), CLASSE I, GRUPOS A, B, C E E",6,PREGÃO,,2018-01-09 09:12:43.156,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,426144.0,0.0,04/2024
1916,23076.5366/2019-13,2019-02-04 08:34:06.135,,6,PREGÃO,2018-12-12 10:01:00.000,2019-02-04 08:34:06.135,7,MATERIAIS E SERVIÇOS,504,LIQUIDACAO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,83840.21,66163.4,04/2024
1273,23076.15722/2018-18,2018-10-29 12:39:37.415,MATERIAL MÉDICO HOSPITALAR,6,PREGÃO,2018-11-29 10:01:00.000,2018-10-29 12:39:37.415,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1092198.1,796452.35,04/2024
1260,23076.17441/2018-8,2018-10-26 16:04:13.859,AR CONDICIONADO JANELA,6,PREGÃO,2018-11-28 15:03:00.000,2018-10-26 16:04:13.859,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,976397.98,440354.44,04/2024
2026,23076.19388/2019-52,2019-04-29 14:48:25.581,PREGÃO Nº.: 1501/2019,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,4483326.51,0.0,04/2024
1920,23076.6468/2019-48,2019-02-08 13:56:55.242,,6,PREGÃO,2019-03-22 09:00:00.000,2019-02-08 14:31:42.186,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,150696.0,103521.6,04/2024
1953,23076.11147/2019-65,2019-03-12 15:42:13.471,"REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE EXTINTORES PORTÁTEIS DE INCÊNDIO, SUPORTE E ITENS DE SINALIZAÇÃO. ",6,PREGÃO,2018-12-19 15:00:00.000,2019-03-12 15:42:13.471,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,328789.4,164128.9,04/2024
117,23076.6455/2018-98,2018-04-18 14:12:17.832,MATERIAL PERMANENTE: COMPRA,6,PREGÃO,2018-11-19 09:00:00.000,2019-03-28 09:04:20.592,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,861939.0,531702.55,04/2024
1919,23076.6196/2019-86,2019-02-07 14:21:47.453,OBJETO: PAPÉIS DIVERSOS,6,PREGÃO,2018-12-20 10:00:00.000,2019-02-08 15:08:18.220,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,615029.15,33141.75,04/2024
1960,23076.12844/2019-33,2019-03-21 09:20:25.563,PREGÃO Nº.: 33/2019 - ÁGUA MINERAL,6,PREGÃO,2019-04-04 09:03:00.000,2019-03-21 09:27:14.439,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,716972.0,340060.0,04/2024
1372,23076.30564/2018-26,2018-11-05 08:47:25.840,LICITAÇÃO: PRESTAÇÃO DE SERVIÇOS,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,431976.27,0.0,04/2024
2011,23076.18455/2019-11,2019-04-23 15:58:34.088,REGISTRO DE PREÇOS PARA DESKTOPS E NOTEBOOKS,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,506,CANCELADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,22161074.8,0.0,04/2024
818,23076.30800/2018-12,2018-09-05 15:31:59.501,TR 024-2018 MATERIAL DE ARQUIVO,6,PREGÃO,2019-02-04 10:00:00.000,2019-01-24 10:49:21.724,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,62758.0,42520.92,04/2024
1253,23076.21794/2018-2,2018-10-26 12:36:31.834,MARAVALHA E RAÇÃO PARA RATOS E CAMUNDOGOS,6,PREGÃO,2019-02-05 10:01:00.000,2019-01-24 10:57:15.407,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,894411.0,762054.0,04/2024
2012,23076.18498/2019-5,2019-04-23 18:34:41.432,REGISTRO DE PREÇOS PARA DESKTOPS E NOTEBOOKS,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,22161074.8,0.0,04/2024
503,23076.7932/2018-32,2018-07-27 12:26:13.435,LICITAÇÃO MATERIAL DE CONSUMO: COMPRA,6,PREGÃO,2018-12-18 10:00:00.000,2019-05-24 12:21:26.147,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,130943.24,71098.29,04/2024
2239,23076.34693/2019-74,2019-07-22 13:39:19.335,"REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE ÓLEO DIESEL TIPO S10 (FORNECIMENTO, ENTREGA E ABASTECIMENTO) PARA ATENDER AS NECESSIDADES DA UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE).",6,PREGÃO,,2019-07-22 13:39:19.335,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,204120.0,0.0,04/2024
799,23076.15723/2018-62,2018-09-04 10:11:33.189,LICITAÇÃO MATERIAL PERMANENTE: COMPRA,6,PREGÃO,,2019-07-11 12:16:06.972,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1306266.0,0.0,04/2024
2219,23076.33536/2019-41,2019-07-12 11:34:46.915,"LIMPEZA E DESINFECÇÃO QUÍMICA DE CAIXAS D'AGUA, CISTERNAS E RESERVATÓRIOS (TANQUES), LOCALIZADOS NOS CAMPI DA UFPE",6,PREGÃO,,2019-07-12 12:10:56.765,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,526885.0804,0.0,04/2024
3414,23076.34081/2020-22,2020-06-28 22:51:43.932,PREGÃO PARA AQUISIÇÃO DE TRANSFORMADORES,6,PREGÃO,,2020-06-28 23:00:44.207,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,200607.86,0.0,04/2024
2108,23076.26798/2019-50,2019-05-31 14:14:00.333,"TR 034/2018 - MATERIAL ELÉTRICO (LÂMPADAS, CABOS, TERMINAIS, ELO FUSÍVEIS ETC.)",6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,549652.7,0.0,04/2024
3235,23076.5021/2020-9,2020-01-29 14:35:16.726,"REGISTRAR PREÇOS, ATRAVÉS DE PREGÃO ELETRÔNICO, TIPO MENOR PREÇO POR GRUPO, PARA EVENTUAL AQUISIÇÃO DE SOLUÇÃO DE PROJEÇÃO MULTIMÍDIA, INCLUINDO O FORNECIMENTO DE EQUIPAMENTOS/MATERIAIS, A INSTALAÇÃO E GARANTIA ON SITE DE 36 MESES, PARA ATENDER AS NECESSIDADES DOS TRÊS CAMPI DA UNIVERSIDADE FEDERAL DE PERNAMBUCO, ",6,PREGÃO,,2020-05-25 11:37:46.604,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,1350652.0,0.0,04/2024
32,23076.15984/2017-0,2017-06-09 14:31:00.922,(TR 16/2017) REGISTRO PREÇOS PELÍCULAS E PERSIANAS ,6,PREGÃO,,2017-11-22 10:06:31.852,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2303760.5,0.0,04/2024
2272,23076.36530/2019-26,2019-08-02 10:18:34.522,PROCESSO DE COMPRA DE MATERIAL DE COPA E COZINHA,6,PREGÃO,2020-01-27 09:00:00.000,2020-01-13 11:54:38.595,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,166127.62,72562.72,04/2024
3261,23076.12355/2020-65,2020-03-13 16:45:17.342,PREGÃO Nº.: 10/2020,6,PREGÃO,,2020-03-13 16:53:41.714,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,42439.2,0.0,04/2024
2479,23076.44775/2019-27,2019-09-06 11:41:15.765,"REGISTRAR PREÇOS, ATRAVÉS DE PREGÃO ELETRÔNICO, TIPO MENOR PREÇO POR ITEM, PARA EVENTUAL AQUISIÇÃO DE NOBREAKS E ESTABILIZADORES PARA ATENDER AS NECESSIDADES DA UNIVERSIDADE FEDERAL DE PERNAMBUCO.",6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,2280458.18,0.0,04/2024
3322,23076.22796/2020-40,2020-05-05 14:12:31.965,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE, DESCONTAMINAÇÃO (TRATAMENTO), RECICLAGEM E DESTINAÇÃO FINAL DE LÂMPADAS INSERVÍVEIS DO TIPO FLUORESCENTE TUBULARES OU NÃO, LUZ MISTA, VAPOR DE MERCÚRIO, VAPOR DE SÓDIO E OUTRAS USADAS E/OU QUEIMADAS DESCARTADAS NO CAMPUS RECIFE DA UFPE,",6,PREGÃO,,2020-05-05 14:12:31.965,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,182700.0,0.0,04/2024
5089,23076.85710/2022-20,2022-08-15 10:52:56.977,PREGÃO Nº.: 20/2022,6,PREGÃO,,2022-08-15 10:52:56.977,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,63998.35,0.0,04/2024
3283,23076.19336/2020-49,2020-04-15 19:38:44.428,"MOBILIÁRIO ADMINISTRATIVO (MESAS, CADEIRAS, ARMÁRIOS ETC.)",6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,7055449.26,0.0,04/2024
44,23076.49844/2016-46,2017-08-02 15:04:43.991,SERVIÇO DE COLETA DE RESÍDUOS SÓLIDOS QUÍMICOS,6,PREGÃO,2017-08-22 09:00:00.000,2017-08-02 15:04:43.991,5,SERVIÇO GERAIS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,252480.0,240000.0,04/2024
2296,23076.38330/2019-16,2019-08-12 16:16:11.761,"REGISTRAR PREÇOS, ATRAVÉS DE PREGÃO ELETRÔNICO, TIPO MENOR PREÇO POR ITEM, PARA EVENTUAL AQUISIÇÃO DE CARIMBOS E ACESSÓRIOS PARA CARIMBO, PARA ATENDER AS NECESSIDADES DA UNIVERSIDADE FEDERAL DE PERNAMBUCO.",6,PREGÃO,2020-02-10 09:00:00.000,2020-01-27 11:31:30.103,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,124946.31,74830.3,04/2024
459,23076.17167/2017-88,2018-07-12 17:02:32.795,SERVIÇO DE CONTRATAÇÃO DE RETROESCAVADEIRA,6,PREGÃO,,2018-07-12 17:02:32.795,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,201104.64,0.0,04/2024
469,23076.11137/2018-49,2018-07-18 14:12:36.750,"ÁUDIO, VÍDEO E FOTO",6,PREGÃO,2018-08-06 09:00:00.000,2018-07-18 14:17:31.754,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,598963.86,337716.67,04/2024
6706,23076.13790/2024-11,2024-02-19 10:08:16.529,"PREGÃO Nº.: 102849/2024
AQUISIÇÃO DE GASES ENVASADOS",6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,702693.9,0.0,04/2024
6672,23076.119837/2023-88,2023-12-04 16:01:54.091,PREGÃO Nº.: 10752/2023 - ÁGUA POTÁVEL,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,736425.0,0.0,04/2024
2197,23076.31925/2019-32,2019-07-04 14:55:36.218,"REGISTRAR PREÇOS, ATRAVÉS DE PREGÃO ELETRÔNICO, TIPO MENOR PREÇO POR ITEM, PARA EVENTUAL AQUISIÇÃO DE GASES ENVASADOS (CILINDROS, BOTIJÃO, CONTAINERS) E/OU A GRANEL PARA ATENDER AS NECESSIDADES DA UNIVERSIDADE FEDERAL DE PERNAMBUCO, CAMPI RECIFE E CARUARU.",6,PREGÃO,2019-07-12 09:01:00.000,2019-07-04 14:55:36.218,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,234675.95,47138.3,04/2024
2550,23076.48496/2019-32,2019-09-26 16:15:35.781,PREGÃO Nº.: 999/2019,6,PREGÃO,,,1,SERVIÇO,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,282911.94,0.0,04/2024
2035,23076.19626/2019-20,2019-04-30 14:05:43.393,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE AR CONDICIONADO SPLIT INSTALADO (AR CONDICIONADO SPLIT INSTALADOS E INSTALAÇÃO DE TUBULAÇÃO DE COBRE EXCEDENTE) PARA ATENDER AS NECESSIDADES DOS 03 (TRÊS) CAMPI DA UFPE.,6,PREGÃO,2020-03-17 09:00:00.000,2020-03-09 17:08:48.497,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,4282602.03,3902462.22,04/2024
4202,23076.2756/2021-51,2021-01-07 12:02:34.417,,6,PREGÃO,,,7,MATERIAIS E SERVIÇOS,501,CADASTRADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,83810.33,0.0,04/2024
3144,23076.66323/2019-4,2019-12-12 15:24:50.926,REGISTRO DE PREÇO DE MARAVALHA E RAÇÃO,6,PREGÃO,2020-04-20 09:00:00.000,2020-04-01 16:13:00.638,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,538854.0,22464.0,04/2024
3263,23076.12542/2020-60,2020-03-16 15:04:35.950,PREGÃO Nº 27/2020 - PERIFÉRICOS DE INFORMÁTICA,6,PREGÃO,,2020-09-10 10:20:37.146,7,MATERIAIS E SERVIÇOS,502,LICITAÇÃO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,337308.05,0.0,04/2024
2589,23076.50267/2019-88,2019-10-07 15:28:47.629,PREGÃO Nº. 05 2020,6,PREGÃO,2020-03-11 09:00:00.000,2020-02-20 15:27:19.826,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,644096.65,406227.4,04/2024
4214,23076.22738/2021-51,2021-03-18 00:14:50.371,PREGÃO Nº.: 1617/2021,6,PREGÃO,2021-07-29 09:00:00.000,2021-07-01 15:52:29.390,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,62260.15,52056.45,04/2024
2230,23076.34120/2019-41,2019-07-18 11:41:49.584,"AQUISIÇÃO DE MATERIAIS DIVERSOS PARA USO PEDAGÓGICO E PESQUISA NO LABORATÓRIO DE TECNOLOGIA ASSISTIVA E ACESSIBILIDADE (LABTA), LIAGADO AO DEPARTAMENTO DE TERAPIA OCUPACIONAL DA UNIVERSIDADE FEDERAL DE PERNAMBUCO.",6,PREGÃO,2019-08-16 10:00:00.000,2019-07-18 11:41:49.584,7,MATERIAIS E SERVIÇOS,503,JULGADO,605,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,47503.16,17154.22,04/2024
